book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2032,106264,106264,2674739,53,618062416,9780618062420.0,Patricia MacLachlan,1985.0,"Sarah, Plain and Tall","Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",eng,3.72,53317,60099,2038,1493,5145,17960,19486,16015,https://images.gr-assets.com/books/1327254558m/106264.jpg,https://images.gr-assets.com/books/1327254558s/106264.jpg
2039,133526,133526,1416904,33,670175919,9780670175920.0,Robert McCloskey,1948.0,Blueberries for Sal,Blueberries for Sal,eng,4.18,58571,59275,991,936,2457,10539,16179,29164,https://images.gr-assets.com/books/1363586056m/133526.jpg,https://images.gr-assets.com/books/1363586056s/133526.jpg
2047,40493,40493,630903,132,553381660,9780553381660.0,Jean M. Auel,1982.0,The Valley of Horses,"The Valley of Horses (Earth's Children, #2)",en-US,3.98,52572,60665,1858,715,3184,13662,22147,20957,https://images.gr-assets.com/books/1324059760m/40493.jpg,https://images.gr-assets.com/books/1324059760s/40493.jpg
2049,78039,78039,1284999,65,192750976,9780192750980.0,Beverly Cleary,1968.0,Ramona the Pest,"Ramona the Pest (Ramona, #2)",,4.04,52242,54639,1082,805,2203,12113,18250,21268,https://images.gr-assets.com/books/1408926719m/78039.jpg,https://images.gr-assets.com/books/1408926719s/78039.jpg
2054,5452,5452,1710082,70,553375938,9780553375930.0,Ann Brashares,2005.0,Girls in Pants: The Third Summer of the Sisterhood,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",eng,3.82,56485,63863,1581,537,3527,19531,23839,16429,https://images.gr-assets.com/books/1320473346m/5452.jpg,https://images.gr-assets.com/books/1320473346s/5452.jpg
2064,37186,37186,822151,59,763625892,9780763625890.0,"Kate DiCamillo, Bagram Ibatoulline",2000.0,The Miraculous Journey of Edward Tulane,The Miraculous Journey of Edward Tulane,eng,4.34,53245,57557,7221,581,1442,7197,17006,31331,https://images.gr-assets.com/books/1361121815m/37186.jpg,https://images.gr-assets.com/books/1361121815s/37186.jpg
2068,25346,25346,808243,33,439771277,9780439771280.0,Karen Hesse,1997.0,Out of the Dust,Out of the Dust,,3.73,53706,55632,3748,2274,5082,14242,17616,16418,https://images.gr-assets.com/books/1328867076m/25346.jpg,https://images.gr-assets.com/books/1328867076s/25346.jpg
2070,13563669,13563669,19140180,71,1419705849,9781419705850.0,Jeff Kinney,2012.0,The Third Wheel,"The Third Wheel (Diary of a Wimpy Kid, #7)",en-US,4.21,44607,48724,2619,1064,2154,7824,12319,25363,https://images.gr-assets.com/books/1366229038m/13563669.jpg,https://images.gr-assets.com/books/1366229038s/13563669.jpg
2075,93722,93722,3220771,48,60845546,9780060845540.0,Meg Cabot,2002.0,The Boy Next Door (Boy #1),"The Boy Next Door (Boy, #1)",eng,3.83,50953,54090,1832,1240,3446,14574,18696,16134,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2078,19330,19330,1139913,32,072325804X,9780723258050.0,Beatrix Potter,1986.0,The Complete Tales of Beatrix Potter,The Complete Tales,,4.36,56807,57461,350,496,1339,7819,15363,32444,https://images.gr-assets.com/books/1355114621m/19330.jpg,https://images.gr-assets.com/books/1355114621s/19330.jpg
2095,105549,105549,2736871,18,7158505,9780007158510.0,Dr. Seuss,1961.0,The Sneetches and Other Stories,The Sneetches and Other Stories,en-US,4.31,52954,55199,809,634,1516,8024,14925,30100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2096,598160,598160,2921010,30,805053883,9780805053880.0,"Bill Martin Jr., Eric Carle",1982.0,"Polar Bear, Polar Bear, What Do You Hear?","Polar Bear, Polar Bear, What Do You Hear?",eng,4.16,44414,44972,576,657,2008,8759,11646,21902,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2101,99298,99298,5994366,17,439249546,9780439249550.0,"J.K. Rowling, Mary GrandPré",1999.0,Harry Potter Boxed Set Books 1-4,"The Harry Potter Collection 1-4 (Harry Potter, #1-4)",eng,4.66,43929,44842,265,307,424,2346,8186,33579,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2122,662597,662597,2051065,22,439324599,9780439324600.0,Patricia McCormick,2000.0,Cut,Cut,en-US,3.76,48239,49106,2498,1493,4679,13443,14140,15351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2123,74532,74532,1784447,140,224064908,9780224064900.0,"Roald Dahl, Quentin Blake",1981.0,George's Marvellous Medicine,George's Marvellous Medicine,eng,4.02,49863,57553,1755,603,2483,13339,19706,21422,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2125,24780,24780,1149593,83,805080481,9780805080480.0,Lloyd Alexander,1964.0,The Book of Three,"The Book of Three (The Chronicles of Prydain, #1)",en-US,4.0,56593,59286,2416,1074,2364,12851,22277,20720,https://images.gr-assets.com/books/1405184012m/24780.jpg,https://images.gr-assets.com/books/1405184012s/24780.jpg
2127,770051,770051,2484218,40,689829531,9780689829540.0,Ian Falconer,2000.0,Olivia,Olivia,en-US,4.13,51185,51695,1306,1301,2405,9226,14141,24622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2148,44184,44184,1386643,39,64407314,9780064407310.0,Walter Dean Myers,1999.0,Monster,Monster,eng,3.7,47533,48399,4394,1485,4418,13848,16267,12381,https://images.gr-assets.com/books/1404962824m/44184.jpg,https://images.gr-assets.com/books/1404962824s/44184.jpg
2158,17136,17136,17410699,31,1593083254,9781593083250.0,"H.G. Wells, Alfred MacAdam",1968.0,The Time Machine and The Invisible Man,The Time Machine/The Invisible Man,,4.08,47600,48403,217,386,1677,9917,18120,18303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2164,127823,127823,6627894,69,399244565,9780399244570.0,John Flanagan,2005.0,The Icebound Land,"The Icebound Land (Ranger's Apprentice, #3)",eng,4.22,48446,52595,1804,462,1389,8564,18008,24172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2168,169848,169848,18658793,35,1593080336,9781593080330.0,"Charles Dickens, Katharine Kroeber Wiley",1843.0,,"A Christmas Carol, The Chimes and The Cricket on the Hearth",,4.11,48557,48945,263,719,2086,9426,15751,20963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2176,7788,7788,635362,4,807218731,9780807218730.0,"Dr. Seuss, Various",2003.0,The Cat in the Hat and Other Dr. Seuss Favorites,The Cat in the Hat and Other Dr. Seuss Favorites,,4.41,46279,46312,140,345,1074,6208,10530,28155,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2181,551876,551876,539116,40,312367481,9780312367480.0,"Arlene Mosel, Blair Lent",1968.0,Tikki Tikki Tembo,Tikki Tikki Tembo,en-CA,4.21,52536,53161,761,856,1890,9126,14715,26574,https://images.gr-assets.com/books/1317064300m/551876.jpg,https://images.gr-assets.com/books/1317064300s/551876.jpg
2191,887201,887201,872459,29,,,"Brian Froud, Alan Lee",1978.0,Faeries,Faeries,,3.89,38050,38793,214,2564,2665,7444,9995,16125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2195,2325825,2325825,3897683,81,1905294719,9781905294720.0,Cornelia Funke,2007.0,Tintentod,"Inkdeath (Inkworld, #3)",eng,3.93,53591,59638,2729,1518,4052,13029,19302,21737,https://images.gr-assets.com/books/1327341991m/2325825.jpg,https://images.gr-assets.com/books/1327341991s/2325825.jpg
2198,587582,587582,44016,58,345335651,9780345335650.0,David Eddings,1982.0,Queen of Sorcery,"Queen of Sorcery (The Belgariad, #2)",en-US,4.13,49355,52912,793,337,1605,9875,19868,21227,https://images.gr-assets.com/books/1428943169m/587582.jpg,https://images.gr-assets.com/books/1428943169s/587582.jpg
2200,7182899,7182899,7686205,29,545060508,9780545060510.0,Margaret Peterson Haddix,2010.0,,"Into the Gauntlet (The 39 Clues, #10)",eng,3.99,48461,48918,810,2194,3164,9290,12534,21736,https://images.gr-assets.com/books/1357211070m/7182899.jpg,https://images.gr-assets.com/books/1357211070s/7182899.jpg
2202,22188,22188,3061184,86,316910333,9780316910330.0,Cecily von Ziegesar,2002.0,Gossip Girl,"Gossip Girl (Gossip Girl, #1)",eng,3.51,49670,51967,2345,3166,6824,15756,12851,13370,https://images.gr-assets.com/books/1398814332m/22188.jpg,https://images.gr-assets.com/books/1398814332s/22188.jpg
2215,80674,80674,160962,71,142408808,9780142408800.0,Judy Blume,1980.0,Superfudge,"Superfudge (Fudge, #3)",eng,3.98,50917,53118,1195,645,2297,13304,18252,18620,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2230,24784,24784,1122077,74,080508049X,9780805080490.0,Lloyd Alexander,1965.0,The Black Cauldron,The Black Cauldron (The Chronicles of Prydain #2),eng,4.13,49138,51195,1167,538,1298,9501,19253,20605,https://images.gr-assets.com/books/1405377996m/24784.jpg,https://images.gr-assets.com/books/1405377996s/24784.jpg
2239,68378,68378,879061,60,786930705,9780786930710.0,"Margaret Weis, Tracy Hickman",1985.0,Dragons of Spring Dawning,"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)",eng,4.12,39928,44116,450,412,1621,8275,15702,18106,https://images.gr-assets.com/books/1312062224m/68378.jpg,https://images.gr-assets.com/books/1312062224s/68378.jpg
2250,10538,10538,2252299,63,076791936X,9780767919360.0,Bill Bryson,2006.0,The Life and Times of The Thunderbolt Kid: A Memoir,The Life and Times of the Thunderbolt Kid,,3.93,42680,46658,4015,709,2386,10824,18212,14527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2260,270067,270067,261916,35,067056172X,9780670561730.0,Don Freeman,1978.0,A Pocket for Corduroy,A Pocket for Corduroy,en-US,4.29,47277,47522,232,394,1357,7830,12355,25586,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2270,5453,5453,838640,52,385729367,9780385729370.0,Ann Brashares,2007.0,Forever in Blue: The Fourth Summer of the Sisterhood,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",eng,3.8,56113,60415,1702,937,4036,17477,21599,16366,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2278,19448,19448,2610030,58,64472779,9780064472780.0,Meg Cabot,2002.0,All-American Girl,"All-American Girl (All-American Girl, #1)",eng,3.73,55938,58653,1821,1010,4854,17921,19909,14959,https://images.gr-assets.com/books/1291882422m/19448.jpg,https://images.gr-assets.com/books/1291882422s/19448.jpg
2282,3393124,3393124,3787812,38,316002895,9780316002900.0,James Patterson,2009.0,Max ,"Max (Maximum Ride, #5)",en-US,4.07,57039,60734,2139,1222,3669,11482,17874,26487,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2288,24687,24687,2434074,41,375758992,9780375759000.0,Alexandra Fuller,2001.0,Don't Let's Go to the Dogs Tonight: An African Childhood,Don't Let's Go to the Dogs Tonight,eng,3.96,39298,41866,2942,636,2054,9046,16862,13268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2289,41424,41424,2321285,39,64404773,9780064404780.0,Robin McKinley,1978.0,Beauty: A Retelling of the Story of Beauty and the Beast,Beauty: A Retelling of the Story of Beauty and the Beast,eng,4.05,54512,61236,4417,790,2684,12956,21024,23782,https://images.gr-assets.com/books/1294192311m/41424.jpg,https://images.gr-assets.com/books/1294192311s/41424.jpg
2291,355917,355917,3245408,71,60577363,9780060577360.0,"Angie Sage, Mark Zug",2006.0,Flyte,"Flyte (Septimus Heap, #2)",en-US,3.99,54400,56604,1472,751,2754,13034,19940,20125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2302,73062,73062,2103634,101,446363251,9780446363260.0,Alexandra Ripley,1991.0,Scarlett: The Sequel to Margaret Mitchell's Gone With the Wind,Scarlett,eng,3.44,38992,47722,2290,3596,7106,13480,11819,11721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2311,61549,61549,1872003,63,316058432,9780316058440.0,"Richard Atwater, Florence Atwater, Robert Lawson",1938.0,Mr. Popper's Penguins,Mr. Popper's Penguins,eng,3.95,48964,51787,2031,807,2750,12745,17157,18328,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2315,24335,24335,1835542,60,64408671,9780064408680.0,"E.B. White, Fred Marcellino",1970.0,The Trumpet of the Swan,The Trumpet of the Swan,eng,4.06,53191,55219,1651,862,2468,11566,18121,22202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2324,8248,8248,2933942,68,60885416,9780060885410.0,"Laura Ingalls Wilder, Garth Williams",1939.0,By the Shores of Silver Lake,"By the Shores of Silver Lake  (Little House, #5)",,4.16,51640,56585,866,500,1384,10796,19795,24110,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2326,24384,24384,25246,59,440228891,9780440228900.0,"George Selden, Garth Williams",1960.0,,The Cricket in Times Square,eng,4.01,49987,52036,1283,848,2320,11715,17880,19273,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2338,89763,89763,1510338,34,043912042X,9780439120420.0,Pam Muñoz Ryan,2000.0,Esperanza Rising,Esperanza Rising,eng,3.91,49106,50698,4620,1135,3130,11642,17972,16819,https://images.gr-assets.com/books/1328869043m/89763.jpg,https://images.gr-assets.com/books/1328869043s/89763.jpg
2343,108077,108077,4593761,52,044022800X,9780440228000.0,Christopher Paul Curtis,1995.0,The Watsons Go to Birmingham - 1963,The Watsons Go to Birmingham - 1963,eng,3.95,44830,46431,3568,1023,2962,10043,15859,16544,https://images.gr-assets.com/books/1320496341m/108077.jpg,https://images.gr-assets.com/books/1320496341s/108077.jpg
2361,325128,325128,963266,849,439295785,9780439295790.0,Robert Louis Stevenson,1886.0,Kidnapped,"Kidnapped (David Balfour, #1)",,3.78,44150,48520,1319,906,3358,14044,17370,12842,https://images.gr-assets.com/books/1328869457m/325128.jpg,https://images.gr-assets.com/books/1328869457s/325128.jpg
2365,261240,261240,1405544,98,1594561869,9781594561860.0,Edgar Allan Poe,1846.0,The Cask of Amontillado,The Cask of Amontillado,eng,4.09,48364,50207,924,413,1928,9964,18501,19401,https://images.gr-assets.com/books/1327936575m/261240.jpg,https://images.gr-assets.com/books/1327936575s/261240.jpg
2370,93263,93263,2131999,2,1582404119,9781582404110.0,"Bo Hampton, Tracey Hampton, Washington Irving",1993.0,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow (Graphic Novel),eng,3.96,43183,43186,400,558,2151,10844,14704,14929,https://images.gr-assets.com/books/1171253283m/93263.jpg,https://images.gr-assets.com/books/1171253283s/93263.jpg
2376,99085,99085,810431,22,142501107,9780142501110.0,Brian Jacques,2000.0,Lord Brocktree,"Lord Brocktree (Redwall, #13)",en-US,3.95,42764,43355,206,1055,2177,10081,14817,15225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2381,1829709,1829709,3236104,47,316002860,9780316002870.0,James Patterson,2008.0,The Final Warning,"The Final Warning (Maximum Ride, #4)",en-US,3.86,55993,59761,2513,2201,5369,13265,16935,21991,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2389,542414,542414,1779383,58,142405787,9780142405790.0,Anthony Horowitz,2004.0,Scorpia,"Scorpia (Alex Rider, #5)",eng,4.16,44197,45902,1147,357,1586,8377,15847,19735,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2391,3552023,3552023,3594131,39,545060427,9780545060420.0,Gordon Korman,2008.0,"One False Note (The 39 Clues, Book 2)","One False Note (The 39 Clues, #2)",eng,3.88,41970,44210,1511,1286,2890,11020,13620,15394,https://images.gr-assets.com/books/1357211034m/3552023.jpg,https://images.gr-assets.com/books/1357211034s/3552023.jpg
2392,46777,46777,1460966,12,689867042,9780689867040.0,Holly Black,2002.0,Tithe: A Modern Faerie Tale,"Tithe (Modern Faerie Tales, #1)",eng,3.73,57326,60348,3156,2799,5604,15129,18101,18715,https://images.gr-assets.com/books/1342120818m/46777.jpg,https://images.gr-assets.com/books/1342120818s/46777.jpg
2406,49824,49824,927520,125,553381644,9780553381640.0,Jean M. Auel,1985.0,The Mammoth Hunters,"The Mammoth Hunters (Earth's Children, #3)",en-US,3.88,44834,51363,1268,646,3246,13554,18120,15797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2409,858513,858513,2394502,25,688147321,9780688147330.0,Kevin Henkes,1991.0,Chrysanthemum,Chrysanthemum,en-US,4.31,43520,43898,1365,499,1344,6227,11635,24193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
